1.27482578397212,61.1498257839721,=-0.2941*A22*A22*A22*A22+ 5.7446*A22*A22*A22 - 40.396*A22*A22 + 108.91*A22-25.884,0.0460051199093696,=( -0.2941*4*A22*A22*A22 + 5.7446*3*A22*A22 - 40.396*2*A22 + 108.91)*A22/B22,=1.0781*A22^3 - 17.218*A22^2 + 71.931*A22 - 15.297,= -4.5576*A22^2 + 35.019*A22 - 0.928,=1.017*A22 + 21.458,,,,** 0.01,,,,,,1.27482578397212,0.01757878712111493
1.53527874564459,66.7247386759581,=-0.2941*A23*A23*A23*A23+ 5.7446*A23*A23*A23 - 40.396*A23*A23 + 108.91*A23-25.884,0.0552061438912435,=( -0.2941*4*A23*A23*A23 + 5.7446*3*A23*A23 - 40.396*2*A23 + 108.91)*A23/B23,=1.0781*A23^3 - 17.218*A23^2 + 71.931*A23 - 15.297,= -4.5576*A23^2 + 35.019*A23 - 0.928,=1.017*A23 + 21.458,,,,*** 0.001,,,,,,1.53527874564459,-0.08190747738988186
1.84320557491289,69.1637630662021,=-0.2941*A24*A24*A24*A24+ 5.7446*A24*A24*A24 - 40.396*A24*A24 + 108.91*A24-25.884,0.0662473726694923,=( -0.2941*4*A24*A24*A24 + 5.7446*3*A24*A24 - 40.396*2*A24 + 108.91)*A24/B24,=1.0781*A24^3 - 17.218*A24^2 + 71.931*A24 - 15.297,= -4.5576*A24^2 + 35.019*A24 - 0.928,=1.017*A24 + 21.458,,,,,,,,,,1.84320557491289,-0.22636775625371272
2.19468641114982,68.4668989547038,=-0.2941*A25*A25*A25*A25+ 5.7446*A25*A25*A25 - 40.396*A25*A25 + 108.91*A25-25.884,0.0794968472033907,=( -0.2941*4*A25*A25*A25 + 5.7446*3*A25*A25 - 40.396*2*A25 + 108.91)*A25/B25,=1.0781*A25^3 - 17.218*A25^2 + 71.931*A25 - 15.297,= -4.5576*A25^2 + 35.019*A25 - 0.928,=1.017*A25 + 21.458,,,,,Time Savings vs Price,,Variance Difference vs Price,,,2.19468641114982,-0.4204908929182908
2.62543554006968,68.4668989547038,=-0.2941*A26*A26*A26*A26+ 5.7446*A26*A26*A26 - 40.396*A26*A26 + 108.91*A26-25.884,0.0953962166440689,=( -0.2941*4*A26*A26*A26 + 5.7446*3*A26*A26 - 40.396*2*A26 + 108.91)*A26/B26,=1.0781*A26^3 - 17.218*A26^2 + 71.931*A26 - 15.297,= -4.5576*A26^2 + 35.019*A26 - 0.928,=1.017*A26 + 21.458,,,,Variable,Onset,Offset,Onset,Offset,,2.62543554006968,-0.6884860740511265
3.13153310104529,65.1567944250871,=-0.2941*A27*A27*A27*A27+ 5.7446*A27*A27*A27 - 40.396*A27*A27 + 108.91*A27-25.884,0.114475459972882,=( -0.2941*4*A27*A27*A27 + 5.7446*3*A27*A27 - 40.396*2*A27 + 108.91)*A27/B27,=1.0781*A27^3 - 17.218*A27^2 + 71.931*A27 - 15.297,= -4.5576*A27^2 + 35.019*A27 - 0.928,=1.017*A27 + 21.458,,,,Intercept,0.5527(0.05972)***,1.2965(0.02912)***,0.9566(0.03867)***,1.6636(0.01664)***,,3.13153310104529,-0.9926900984582978
3.65418118466898,60.1045296167247,=-0.2941*A28*A28*A28*A28+ 5.7446*A28*A28*A28 - 40.396*A28*A28 + 108.91*A28-25.884,0.137370551967459,=( -0.2941*4*A28*A28*A28 + 5.7446*3*A28*A28 - 40.396*2*A28 + 108.91)*A28/B28,=1.0781*A28^3 - 17.218*A28^2 + 71.931*A28 - 15.297,= -4.5576*A28^2 + 35.019*A28 - 0.928,=1.017*A28 + 21.458,,,,log(x),1.2587(0.07732)***,0.7953(0.03743)***,1.1413(0.05006)***,0.926(0.02139)***,,3.65418118466898,-1.2149094799328624
4.17378048780487,54.5296167247386,=-0.2941*A29*A29*A29*A29+ 5.7446*A29*A29*A29 - 40.396*A29*A29 + 108.91*A29-25.884,0.164844662360951,=( -0.2941*4*A29*A29*A29 + 5.7446*3*A29*A29 - 40.396*2*A29 + 108.91)*A29/B29,=1.0781*A29^3 - 17.218*A29^2 + 71.931*A29 - 15.297,= -4.5576*A29^2 + 35.019*A29 - 0.928,=1.017*A29 + 21.458,,,,r^2,0.8923,0.913,0.942,0.9657,,4.17378048780487,-1.4092995466750005
4.6729094076655,50.6968641114982,=-0.2941*A30*A30*A30*A30+ 5.7446*A30*A30*A30 - 40.396*A30*A30 + 108.91*A30-25.884,0.197813594833141,=( -0.2941*4*A30*A30*A30 + 5.7446*3*A30*A30 - 40.396*2*A30 + 108.91)*A30/B30,=1.0781*A30^3 - 17.218*A30^2 + 71.931*A30 - 15.297,= -4.5576*A30^2 + 35.019*A30 - 0.928,=1.017*A30 + 21.458,,,,,,,,,,4.6729094076655,-1.5768803399746798
5.11324041811846,42.5087108013937,=-0.2941*A31*A31*A31*A31+ 5.7446*A31*A31*A31 - 40.396*A31*A31 + 108.91*A31-25.884,0.237376313799769,=( -0.2941*4*A31*A31*A31 + 5.7446*3*A31*A31 - 40.396*2*A31 + 108.91)*A31/B31,=1.0781*A31^3 - 17.218*A31^2 + 71.931*A31 - 15.297,= -4.5576*A31^2 + 35.019*A31 - 0.928,=1.017*A31 + 21.458,,,,(std. error in parentheses),,,,,,5.11324041811846,-1.6135280972646584
5.53745644599303,37.8048780487804,=-0.2941*A32*A32*A32*A32+ 5.7446*A32*A32*A32 - 40.396*A32*A32 + 108.91*A32-25.884,0.284851576559723,=( -0.2941*4*A32*A32*A32 + 5.7446*3*A32*A32 - 40.396*2*A32 + 108.91)*A32/B32,=1.0781*A32^3 - 17.218*A32^2 + 71.931*A32 - 15.297,= -4.5576*A32^2 + 35.019*A32 - 0.928,=1.017*A32 + 21.458,,,,Significance,,,,,,5.53745644599303,-1.607937213949136
5.87848432055749,33.7979094076655,=-0.2941*A33*A33*A33*A33+ 5.7446*A33*A33*A33 - 40.396*A33*A33 + 108.91*A33-25.884,0.341821891871668,=( -0.2941*4*A33*A33*A33 + 5.7446*3*A33*A33 - 40.396*2*A33 + 108.91)*A33/B33,=1.0781*A33^3 - 17.218*A33^2 + 71.931*A33 - 15.297,= -4.5576*A33^2 + 35.019*A33 - 0.928,=1.017*A33 + 21.458,,,,* 0.05,,,,,,5.87848432055749,-1.7793876759477547
6.17857142857142,31.8815331010452,=-0.2941*A34*A34*A34*A34+ 5.7446*A34*A34*A34 - 40.396*A34*A34 + 108.91*A34-25.884,0.410186270246001,=( -0.2941*4*A34*A34*A34 + 5.7446*3*A34*A34 - 40.396*2*A34 + 108.91)*A34/B34,=1.0781*A34^3 - 17.218*A34^2 + 71.931*A34 - 15.297,= -4.5576*A34^2 + 35.019*A34 - 0.928,=1.017*A34 + 21.458,,,,** 0.01,,,,,,6.17857142857142,-2.0419325619050506
6.40418118466898,28.7456445993031,=-0.2941*A35*A35*A35*A35+ 5.7446*A35*A35*A35 - 40.396*A35*A35 + 108.91*A35-25.884,0.492223524295202,=( -0.2941*4*A35*A35*A35 + 5.7446*3*A35*A35 - 40.396*2*A35 + 108.91)*A35/B35,=1.0781*A35^3 - 17.218*A35^2 + 71.931*A35 - 15.297,= -4.5576*A35^2 + 35.019*A35 - 0.928,=1.017*A35 + 21.458,,,,*** 0.001,,,,,,6.40418118466898,-2.6326973531203817
6.63850174216027,27.0034843205574,=-0.2941*A36*A36*A36*A36+ 5.7446*A36*A36*A36 - 40.396*A36*A36 + 108.91*A36-25.884,0.590668229154242,=( -0.2941*4*A36*A36*A36 + 5.7446*3*A36*A36 - 40.396*2*A36 + 108.91)*A36/B36,=1.0781*A36^3 - 17.218*A36^2 + 71.931*A36 - 15.297,= -4.5576*A36^2 + 35.019*A36 - 0.928,=1.017*A36 + 21.458,,,,,,,,,,6.63850174216027,-3.92278958706468
6.8523519163763,22.4738675958188,=-0.2941*A37*A37*A37*A37+ 5.7446*A37*A37*A37 - 40.396*A37*A37 + 108.91*A37-25.884,0.708801874985091,=( -0.2941*4*A37*A37*A37 + 5.7446*3*A37*A37 - 40.396*2*A37 + 108.91)*A37/B37,=1.0781*A37^3 - 17.218*A37^2 + 71.931*A37 - 15.297,= -4.5576*A37^2 + 35.019*A37 - 0.928,=1.017*A37 + 21.458,,,,,,,,,,6.8523519163763,-5.502599888768817
7.07534843205574,18.2926829268292,=-0.2941*A38*A38*A38*A38+ 5.7446*A38*A38*A38 - 40.396*A38*A38 + 108.91*A38-25.884,0.850562249982109,=( -0.2941*4*A38*A38*A38 + 5.7446*3*A38*A38 - 40.396*2*A38 + 108.91)*A38/B38,=1.0781*A38^3 - 17.218*A38^2 + 71.931*A38 - 15.297,= -4.5576*A38^2 + 35.019*A38 - 0.928,=1.017*A38 + 21.458,,,,,,,,,,7.07534843205574,-8.753121910626888
7.27700348432055,14.9825783972125,=-0.2941*A39*A39*A39*A39+ 5.7446*A39*A39*A39 - 40.396*A39*A39 + 108.91*A39-25.884,1.02067469997853,=( -0.2941*4*A39*A39*A39 + 5.7446*3*A39*A39 - 40.396*2*A39 + 108.91)*A39/B39,=1.0781*A39^3 - 17.218*A39^2 + 71.931*A39 - 15.297,= -4.5576*A39^2 + 35.019*A39 - 0.928,=1.017*A39 + 21.458,,,,,,,,,,7.27700348432055,-14.4960978320221
7.44555749128919,12.0209059233449,=-0.2941*A40*A40*A40*A40+ 5.7446*A40*A40*A40 - 40.396*A40*A40 + 108.91*A40-25.884,1.22480963997423,=( -0.2941*4*A40*A40*A40 + 5.7446*3*A40*A40 - 40.396*2*A40 + 108.91)*A40/B40,=1.0781*A40^3 - 17.218*A40^2 + 71.931*A40 - 15.297,= -4.5576*A40^2 + 35.019*A40 - 0.928,=1.017*A40 + 21.458,,,,,,,,,,7.44555749128919,-27.565964735263634
7.58928571428571,9.75609756097561,=-0.2941*A41*A41*A41*A41+ 5.7446*A41*A41*A41 - 40.396*A41*A41 + 108.91*A41-25.884,1.46977156796908,=( -0.2941*4*A41*A41*A41 + 5.7446*3*A41*A41 - 40.396*2*A41 + 108.91)*A41/B41,=1.0781*A41^3 - 17.218*A41^2 + 71.931*A41 - 15.297,= -4.5576*A41^2 + 35.019*A41 - 0.928,=1.017*A41 + 21.458,,,,,,,,,,7.58928571428571,-47.94391512276769
7.71036585365853,6.09756097560975,=-0.2941*A42*A42*A42*A42+ 5.7446*A42*A42*A42 - 40.396*A42*A42 + 108.91*A42-25.884,1.7637258815629,=( -0.2941*4*A42*A42*A42 + 5.7446*3*A42*A42 - 40.396*2*A42 + 108.91)*A42/B42,=1.0781*A42^3 - 17.218*A42^2 + 71.931*A42 - 15.297,= -4.5576*A42^2 + 35.019*A42 - 0.928,=1.017*A42 + 21.458,,,,,,,,,,7.71036585365853,-108.55569186765463
7.81968641114982,3.48432055749128,=-0.2941*A43*A43*A43*A43+ 5.7446*A43*A43*A43 - 40.396*A43*A43 + 108.91*A43-25.884,2.11647105787548,=( -0.2941*4*A43*A43*A43 + 5.7446*3*A43*A43 - 40.396*2*A43 + 108.91)*A43/B43,=1.0781*A43^3 - 17.218*A43^2 + 71.931*A43 - 15.297,= -4.5576*A43^2 + 35.019*A43 - 0.928,=1.017*A43 + 21.458,,,,,,,,,,7.78658536585365,-146.6339743055868
7.91114982578397,1.74216027874564,=-0.2941*A44*A44*A44*A44+ 5.7446*A44*A44*A44 - 40.396*A44*A44 + 108.91*A44-25.884,2.53976526945057,=( -0.2941*4*A44*A44*A44 + 5.7446*3*A44*A44 - 40.396*2*A44 + 108.91)*A44/B44,=1.0781*A44^3 - 17.218*A44^2 + 71.931*A44 - 15.297,= -4.5576*A44^2 + 35.019*A44 - 0.928,=1.017*A44 + 21.458,,,,,,,,,,7.88937282229965,-325.2803563167581
,,,,,,,,,,,,,,,,,7.93858885017421,#DIV/0!
